run_id,ts,dataset_id,prompt_id,prompt_hash,model,judge,representation,family,scenario_id,seed,truth_label,verdict,score,correct,latency_s,tokens_in,tokens_out,finish_reason,error_kind,error,rationale
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,mistral-nemo-llm,hybrid,gated,clean_mean_shift,clean_mean_shift_004,20260621,FAIL,FAIL,0.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,mistral-nemo-llm,hybrid,or,clean_mean_shift,clean_mean_shift_004,20260621,FAIL,FAIL,0.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,mistral-nemo-llm,hybrid,and,clean_mean_shift,clean_mean_shift_004,20260621,FAIL,FAIL,45.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,deepseek-r1-llm,ai,summary,clean_mean_shift,clean_mean_shift_004,20260621,FAIL,FAIL,25.0,1,16.64,643,698,stop,,,"The canary shows a substantial increase in central tendency metrics (mean, median) and worse tail performance (p95, max), indicating instability and potential negative impact on the system."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,deepseek-r1-llm,ai,raw,clean_mean_shift,clean_mean_shift_004,20260621,FAIL,FAIL,25.0,1,19.09,925,1022,stop,,,"The canary shows a much wider spread and higher maximum value compared to the control, indicating increased instability."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,deepseek-r1-llm,hybrid,gated,clean_mean_shift,clean_mean_shift_004,20260621,FAIL,FAIL,0.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,deepseek-r1-llm,hybrid,or,clean_mean_shift,clean_mean_shift_004,20260621,FAIL,FAIL,0.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,deepseek-r1-llm,hybrid,and,clean_mean_shift,clean_mean_shift_004,20260621,FAIL,FAIL,25.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,moondream-vlm,ai,plot,clean_mean_shift,clean_mean_shift_004,20260621,FAIL,FAIL,0.06,1,2.58,1458,87,stop,,,<= 60 words
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,moondream-vlm,hybrid,gated,clean_mean_shift,clean_mean_shift_004,20260621,FAIL,FAIL,0.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,moondream-vlm,hybrid,or,clean_mean_shift,clean_mean_shift_004,20260621,FAIL,FAIL,0.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,moondream-vlm,hybrid,and,clean_mean_shift,clean_mean_shift_004,20260621,FAIL,FAIL,0.06,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,granite-vision-vlm,ai,plot,clean_mean_shift,clean_mean_shift_004,20260621,FAIL,FAIL,50.0,1,6.76,3652,164,stop,,,"The canary shows a marginal improvement over the control, with a lower median and less spread in the data. However, there is still room for improvement as the p90/p95/p99/max values are higher than th"
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,granite-vision-vlm,hybrid,gated,clean_mean_shift,clean_mean_shift_004,20260621,FAIL,FAIL,0.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,granite-vision-vlm,hybrid,or,clean_mean_shift,clean_mean_shift_004,20260621,FAIL,FAIL,0.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,granite-vision-vlm,hybrid,and,clean_mean_shift,clean_mean_shift_004,20260621,FAIL,FAIL,75.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,minicpm-v-vlm,ai,plot,clean_mean_shift,clean_mean_shift_004,20260621,FAIL,FAIL,25.0,1,8.01,918,146,stop,,,"The canary shows a significantly worse performance compared to the control, with materially higher variance and longer request durations. The median is not much different from the baseline but it's ac"
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,minicpm-v-vlm,hybrid,gated,clean_mean_shift,clean_mean_shift_004,20260621,FAIL,FAIL,0.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,minicpm-v-vlm,hybrid,or,clean_mean_shift,clean_mean_shift_004,20260621,FAIL,FAIL,0.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,minicpm-v-vlm,hybrid,and,clean_mean_shift,clean_mean_shift_004,20260621,FAIL,FAIL,25.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,-,statistical,,variance_increase,variance_increase_000,20260621,FAIL,PASS,100.0,0,0.04,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,qwen-llm,ai,summary,variance_increase,variance_increase_000,20260621,FAIL,FAIL,25.0,1,5.31,650,91,stop,,,"Canary shows a large increase in tail latencies, indicating instability."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,qwen-llm,ai,raw,variance_increase,variance_increase_000,20260621,FAIL,FAIL,25.0,1,2.94,927,87,stop,,,"Canary shows much higher variance and tail latencies, indicating instability."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,qwen-llm,hybrid,gated,variance_increase,variance_increase_000,20260621,FAIL,FAIL,25.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,qwen-llm,hybrid,or,variance_increase,variance_increase_000,20260621,FAIL,FAIL,25.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,qwen-llm,hybrid,and,variance_increase,variance_increase_000,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,phi4-llm,ai,summary,variance_increase,variance_increase_000,20260621,FAIL,FAIL,20.0,1,10.22,597,129,stop,,,"The canary shows increased spread with higher stddev, significantly worse tail latency (p90, p95, p99), and a slight upward trend in request duration over time. These factors suggest instability and p"
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,phi4-llm,ai,raw,variance_increase,variance_increase_000,20260621,FAIL,FAIL,65.0,1,5.99,797,108,stop,,,"The canary shows increased variance with some high outliers, indicating instability. The worst-case scenarios (tail) are also worse compared to control, despite a lower median."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,phi4-llm,hybrid,gated,variance_increase,variance_increase_000,20260621,FAIL,FAIL,20.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,phi4-llm,hybrid,or,variance_increase,variance_increase_000,20260621,FAIL,FAIL,20.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,phi4-llm,hybrid,and,variance_increase,variance_increase_000,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,olmo2-llm,ai,summary,variance_increase,variance_increase_000,20260621,FAIL,FAIL,20.0,1,5.02,595,97,stop,,,"The canary shows higher variance and a worse p99 compared to the control, indicating instability. This is concerning despite the similar median."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,olmo2-llm,ai,raw,variance_increase,variance_increase_000,20260621,FAIL,FAIL,40.0,1,3.28,795,116,stop,,,"Higher variance and p95 value indicate instability in the canary's performance, leading to a fail verdict."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,olmo2-llm,hybrid,gated,variance_increase,variance_increase_000,20260621,FAIL,FAIL,20.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,olmo2-llm,hybrid,or,variance_increase,variance_increase_000,20260621,FAIL,FAIL,20.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,olmo2-llm,hybrid,and,variance_increase,variance_increase_000,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,mistral-nemo-llm,ai,summary,variance_increase,variance_increase_000,20260621,FAIL,FAIL,45.0,1,12.47,665,100,stop,,,Canary shows increased latency and instability with no improvement in overall score.
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,mistral-nemo-llm,ai,raw,variance_increase,variance_increase_000,20260621,FAIL,FAIL,35.0,1,4.87,936,106,stop,,,Canary shows significantly higher max value (0.3896 vs 0.2119) and wider spread compared to control.
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,mistral-nemo-llm,hybrid,gated,variance_increase,variance_increase_000,20260621,FAIL,FAIL,45.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,mistral-nemo-llm,hybrid,or,variance_increase,variance_increase_000,20260621,FAIL,FAIL,45.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,mistral-nemo-llm,hybrid,and,variance_increase,variance_increase_000,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,deepseek-r1-llm,ai,summary,variance_increase,variance_increase_000,20260621,FAIL,FAIL,25.0,1,14.32,640,552,stop,,,"The canary shows increased variability and worse percentiles compared to the control, indicating potential performance degradation."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,deepseek-r1-llm,ai,raw,variance_increase,variance_increase_000,20260621,FAIL,FAIL,65.0,1,9.7,917,479,stop,,,"The canary shows increased variability and outliers, indicating potential instability."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,deepseek-r1-llm,hybrid,gated,variance_increase,variance_increase_000,20260621,FAIL,FAIL,25.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,deepseek-r1-llm,hybrid,or,variance_increase,variance_increase_000,20260621,FAIL,FAIL,25.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,deepseek-r1-llm,hybrid,and,variance_increase,variance_increase_000,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,moondream-vlm,ai,plot,variance_increase,variance_increase_000,20260621,FAIL,FAIL,70.0,1,2.55,1457,74,stop,,,<= 60 words
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,moondream-vlm,hybrid,gated,variance_increase,variance_increase_000,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,moondream-vlm,hybrid,or,variance_increase,variance_increase_000,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,moondream-vlm,hybrid,and,variance_increase,variance_increase_000,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,granite-vision-vlm,ai,plot,variance_increase,variance_increase_000,20260621,FAIL,FAIL,50.0,1,6.53,3649,139,stop,,,"The canary shows a marginal improvement over the control, with a lower median and less spread in the data. However, there is still room for improvement as the p90 value is higher than the control."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,granite-vision-vlm,hybrid,gated,variance_increase,variance_increase_000,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,granite-vision-vlm,hybrid,or,variance_increase,variance_increase_000,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,granite-vision-vlm,hybrid,and,variance_increase,variance_increase_000,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,minicpm-v-vlm,ai,plot,variance_increase,variance_increase_000,20260621,FAIL,FAIL,25.0,1,7.64,915,129,stop,,,"The canary shows a significantly worse performance compared to the control. The mean duration has increased, and there is an upward trend in request durations over time with increasing variance."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,minicpm-v-vlm,hybrid,gated,variance_increase,variance_increase_000,20260621,FAIL,FAIL,25.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,minicpm-v-vlm,hybrid,or,variance_increase,variance_increase_000,20260621,FAIL,FAIL,25.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,minicpm-v-vlm,hybrid,and,variance_increase,variance_increase_000,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,-,statistical,,variance_increase,variance_increase_001,20260621,FAIL,PASS,100.0,0,0.04,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,qwen-llm,ai,summary,variance_increase,variance_increase_001,20260621,FAIL,FAIL,25.0,1,5.36,650,97,stop,,,"Canary shows severe tail latency degradation, exceeding control by 86.4%, failing overall."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,qwen-llm,ai,raw,variance_increase,variance_increase_001,20260621,FAIL,FAIL,25.0,1,2.85,929,85,stop,,,"Canary shows extreme variability and high max values, indicating instability."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,qwen-llm,hybrid,gated,variance_increase,variance_increase_001,20260621,FAIL,FAIL,25.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,qwen-llm,hybrid,or,variance_increase,variance_increase_001,20260621,FAIL,FAIL,25.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,qwen-llm,hybrid,and,variance_increase,variance_increase_001,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,phi4-llm,ai,summary,variance_increase,variance_increase_001,20260621,FAIL,FAIL,20.0,1,9.92,596,121,stop,,,"The canary shows significantly worse latency metrics (mean, p90, p95, p99, max) compared to control. Increased standard deviation suggests greater variability and potential instability in request dura"
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,phi4-llm,ai,raw,variance_increase,variance_increase_001,20260621,FAIL,FAIL,65.0,1,6.05,799,113,stop,,,"The canary shows increased variability and higher maximum request durations compared to the control, indicating potential instability despite similar median values. The presence of significantly highe"
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,phi4-llm,hybrid,gated,variance_increase,variance_increase_001,20260621,FAIL,FAIL,20.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,phi4-llm,hybrid,or,variance_increase,variance_increase_001,20260621,FAIL,FAIL,20.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,phi4-llm,hybrid,and,variance_increase,variance_increase_001,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,olmo2-llm,ai,summary,variance_increase,variance_increase_001,20260621,FAIL,FAIL,20.0,1,5.19,594,108,stop,,,"The canary shows higher variance and a positive slope in http_request_duration_seconds_g0021, indicating instability compared to the control. This suggests potential issues that need further investiga"
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,olmo2-llm,ai,raw,variance_increase,variance_increase_001,20260621,FAIL,FAIL,40.0,1,3.08,797,105,stop,,,High variance and p95 value in canary suggest instability compared to stable control metrics.
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,olmo2-llm,hybrid,gated,variance_increase,variance_increase_001,20260621,FAIL,FAIL,20.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,olmo2-llm,hybrid,or,variance_increase,variance_increase_001,20260621,FAIL,FAIL,20.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,olmo2-llm,hybrid,and,variance_increase,variance_increase_001,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,mistral-nemo-llm,ai,summary,variance_increase,variance_increase_001,20260621,FAIL,FAIL,45.0,1,11.79,665,100,stop,,,Canary shows increased latency and instability with no improvement in overall score.
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,mistral-nemo-llm,ai,raw,variance_increase,variance_increase_001,20260621,FAIL,FAIL,35.0,1,4.63,938,106,stop,,,"Canary has significantly higher max value (0.4012 vs 0.2218) and more spread, indicating instability."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,mistral-nemo-llm,hybrid,gated,variance_increase,variance_increase_001,20260621,FAIL,FAIL,45.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,mistral-nemo-llm,hybrid,or,variance_increase,variance_increase_001,20260621,FAIL,FAIL,45.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,mistral-nemo-llm,hybrid,and,variance_increase,variance_increase_001,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,deepseek-r1-llm,ai,summary,variance_increase,variance_increase_001,20260621,FAIL,FAIL,25.0,1,18.93,640,847,stop,,,The canary shows increased variability and worse performance at higher percentiles and maximum values.
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,deepseek-r1-llm,ai,raw,variance_increase,variance_increase_001,20260621,FAIL,FAIL,20.0,1,8.16,919,396,stop,,,"The canary shows high variability with extreme values, indicating potential instability despite a similar median to the control."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,deepseek-r1-llm,hybrid,gated,variance_increase,variance_increase_001,20260621,FAIL,FAIL,25.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,deepseek-r1-llm,hybrid,or,variance_increase,variance_increase_001,20260621,FAIL,FAIL,25.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,deepseek-r1-llm,hybrid,and,variance_increase,variance_increase_001,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,moondream-vlm,ai,plot,variance_increase,variance_increase_001,20260621,FAIL,FAIL,70.0,1,2.51,1458,75,stop,,,<= 60 words
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,moondream-vlm,hybrid,gated,variance_increase,variance_increase_001,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,moondream-vlm,hybrid,or,variance_increase,variance_increase_001,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,moondream-vlm,hybrid,and,variance_increase,variance_increase_001,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,granite-vision-vlm,ai,plot,variance_increase,variance_increase_001,20260621,FAIL,FAIL,50.0,1,6.66,3649,159,stop,,,"The canary shows a marginal improvement over the control in terms of HTTP request duration. The median and p90 values are slightly higher, but the spread/variance is comparable, indicating stability. "
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,granite-vision-vlm,hybrid,gated,variance_increase,variance_increase_001,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,granite-vision-vlm,hybrid,or,variance_increase,variance_increase_001,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,granite-vision-vlm,hybrid,and,variance_increase,variance_increase_001,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,minicpm-v-vlm,ai,plot,variance_increase,variance_increase_001,20260621,FAIL,FAIL,25.0,1,7.84,915,140,stop,,,"The canary shows a significant increase in duration, with the median increasing from 0.2036 to 0.2242 seconds and p95/p99 values rising substantially compared to control."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,minicpm-v-vlm,hybrid,gated,variance_increase,variance_increase_001,20260621,FAIL,FAIL,25.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,minicpm-v-vlm,hybrid,or,variance_increase,variance_increase_001,20260621,FAIL,FAIL,25.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,minicpm-v-vlm,hybrid,and,variance_increase,variance_increase_001,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,-,statistical,,variance_increase,variance_increase_002,20260621,FAIL,PASS,100.0,0,0.03,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,qwen-llm,ai,summary,variance_increase,variance_increase_002,20260621,FAIL,FAIL,25.0,1,5.36,652,96,stop,,,"Canary shows severe tail latency degradation, exceeding control by 30-60%."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,qwen-llm,ai,raw,variance_increase,variance_increase_002,20260621,FAIL,FAIL,35.0,1,2.87,930,86,stop,,,"Canary shows much higher variance and tail latencies, indicating instability."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,qwen-llm,hybrid,gated,variance_increase,variance_increase_002,20260621,FAIL,FAIL,25.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,qwen-llm,hybrid,or,variance_increase,variance_increase_002,20260621,FAIL,FAIL,25.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,qwen-llm,hybrid,and,variance_increase,variance_increase_002,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,phi4-llm,ai,summary,variance_increase,variance_increase_002,20260621,FAIL,FAIL,20.0,1,10.0,596,125,stop,,,"The canary shows significantly worse latency metrics (p90, p95, p99, max) and increased variability (stddev), indicating instability. The positive trend in slope suggests worsening performance over ti"
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,phi4-llm,ai,raw,variance_increase,variance_increase_002,20260621,FAIL,FAIL,65.0,1,6.15,798,115,stop,,,"The canary shows increased variability in request durations with a higher maximum, indicating potential instability. While some values are lower, the presence of significantly higher outliers suggests"
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,phi4-llm,hybrid,gated,variance_increase,variance_increase_002,20260621,FAIL,FAIL,20.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,phi4-llm,hybrid,or,variance_increase,variance_increase_002,20260621,FAIL,FAIL,20.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,phi4-llm,hybrid,and,variance_increase,variance_increase_002,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,olmo2-llm,ai,summary,variance_increase,variance_increase_002,20260621,FAIL,FAIL,20.0,1,5.86,594,145,stop,,,"The canary shows increased variability, a worse performance tail, and an upward trend compared to the control on a critical latency metric, indicating instability and potential risk."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,olmo2-llm,ai,raw,variance_increase,variance_increase_002,20260621,FAIL,FAIL,40.0,1,3.28,796,116,stop,,,"Higher variance and p95 value indicate instability in the canary's performance, leading to a fail verdict."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,olmo2-llm,hybrid,gated,variance_increase,variance_increase_002,20260621,FAIL,FAIL,20.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,olmo2-llm,hybrid,or,variance_increase,variance_increase_002,20260621,FAIL,FAIL,20.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,olmo2-llm,hybrid,and,variance_increase,variance_increase_002,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,mistral-nemo-llm,ai,summary,variance_increase,variance_increase_002,20260621,FAIL,FAIL,45.0,1,11.77,667,100,stop,,,Canary shows increased latency and instability with no improvement in overall score.
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,mistral-nemo-llm,ai,raw,variance_increase,variance_increase_002,20260621,FAIL,FAIL,35.0,1,4.6,939,102,stop,,,Canary shows significantly higher max value (0.35 vs 0.22) and wider spread compared to control.
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,mistral-nemo-llm,hybrid,gated,variance_increase,variance_increase_002,20260621,FAIL,FAIL,45.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,mistral-nemo-llm,hybrid,or,variance_increase,variance_increase_002,20260621,FAIL,FAIL,45.0,1,0.0,,,,,,
