scenario,family,seed,judge,model,y_true,y_pred,score,correct,latency,error,note
tail_regression_001,tail_regression,2,hybrid:gated,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
tail_regression_001,tail_regression,2,hybrid:or,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;both
tail_regression_001,tail_regression,2,hybrid:and,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
tail_regression_001,tail_regression,2,ai:plot,granite-vision-vlm,FAIL,FAIL,25.0,1,6.5,,
tail_regression_001,tail_regression,2,hybrid:gated,granite-vision-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_001,tail_regression,2,hybrid:or,granite-vision-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_001,tail_regression,2,hybrid:and,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
tail_regression_001,tail_regression,2,ai:plot,minicpm-v-vlm,FAIL,FAIL,25.0,1,7.51,,
tail_regression_001,tail_regression,2,hybrid:gated,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_001,tail_regression,2,hybrid:or,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_001,tail_regression,2,hybrid:and,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
tail_regression_002,tail_regression,2,statistical,-,FAIL,PASS,100.0,0,0.03,,
tail_regression_002,tail_regression,2,ai:summary,qwen-llm,FAIL,FAIL,25.0,1,5.05,,
tail_regression_002,tail_regression,2,ai:raw,qwen-llm,FAIL,FAIL,35.0,1,2.9,,
tail_regression_002,tail_regression,2,hybrid:gated,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
tail_regression_002,tail_regression,2,hybrid:or,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
tail_regression_002,tail_regression,2,hybrid:and,qwen-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_002,tail_regression,2,ai:summary,phi4-llm,FAIL,FAIL,20.0,1,9.86,,
tail_regression_002,tail_regression,2,ai:raw,phi4-llm,FAIL,FAIL,20.0,1,5.99,,
tail_regression_002,tail_regression,2,hybrid:gated,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_002,tail_regression,2,hybrid:or,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_002,tail_regression,2,hybrid:and,phi4-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_002,tail_regression,2,ai:summary,olmo2-llm,FAIL,FAIL,20.0,1,5.33,,
tail_regression_002,tail_regression,2,ai:raw,olmo2-llm,FAIL,FAIL,45.0,1,3.19,,
tail_regression_002,tail_regression,2,hybrid:gated,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_002,tail_regression,2,hybrid:or,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_002,tail_regression,2,hybrid:and,olmo2-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_002,tail_regression,2,ai:summary,mistral-nemo-llm,FAIL,FAIL,35.0,1,11.96,,
tail_regression_002,tail_regression,2,ai:raw,mistral-nemo-llm,FAIL,FAIL,35.0,1,4.62,,
tail_regression_002,tail_regression,2,hybrid:gated,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
tail_regression_002,tail_regression,2,hybrid:or,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
tail_regression_002,tail_regression,2,hybrid:and,mistral-nemo-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_002,tail_regression,2,ai:summary,deepseek-r1-llm,FAIL,FAIL,65.0,1,15.82,,
tail_regression_002,tail_regression,2,ai:raw,deepseek-r1-llm,FAIL,FAIL,25.0,1,9.68,,
tail_regression_002,tail_regression,2,hybrid:gated,deepseek-r1-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Marginal;statistical
tail_regression_002,tail_regression,2,hybrid:or,deepseek-r1-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Marginal;both
tail_regression_002,tail_regression,2,hybrid:and,deepseek-r1-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Marginal;statistical
tail_regression_002,tail_regression,2,ai:plot,moondream-vlm,FAIL,PASS,100.0,0,2.49,,
tail_regression_002,tail_regression,2,hybrid:gated,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
tail_regression_002,tail_regression,2,hybrid:or,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;both
tail_regression_002,tail_regression,2,hybrid:and,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
tail_regression_002,tail_regression,2,ai:plot,granite-vision-vlm,FAIL,FAIL,25.0,1,6.75,,
tail_regression_002,tail_regression,2,hybrid:gated,granite-vision-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_002,tail_regression,2,hybrid:or,granite-vision-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_002,tail_regression,2,hybrid:and,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
tail_regression_002,tail_regression,2,ai:plot,minicpm-v-vlm,FAIL,FAIL,25.0,1,7.56,,
tail_regression_002,tail_regression,2,hybrid:gated,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_002,tail_regression,2,hybrid:or,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_002,tail_regression,2,hybrid:and,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
tail_regression_003,tail_regression,2,statistical,-,FAIL,PASS,100.0,0,0.04,,
tail_regression_003,tail_regression,2,ai:summary,qwen-llm,FAIL,FAIL,25.0,1,4.95,,
tail_regression_003,tail_regression,2,ai:raw,qwen-llm,FAIL,FAIL,35.0,1,2.85,,
tail_regression_003,tail_regression,2,hybrid:gated,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,2,hybrid:or,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,2,hybrid:and,qwen-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_003,tail_regression,2,ai:summary,phi4-llm,FAIL,FAIL,20.0,1,9.61,,
tail_regression_003,tail_regression,2,ai:raw,phi4-llm,FAIL,FAIL,20.0,1,6.11,,
tail_regression_003,tail_regression,2,hybrid:gated,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,2,hybrid:or,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,2,hybrid:and,phi4-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_003,tail_regression,2,ai:summary,olmo2-llm,FAIL,FAIL,20.0,1,5.24,,
tail_regression_003,tail_regression,2,ai:raw,olmo2-llm,FAIL,FAIL,45.0,1,3.14,,
tail_regression_003,tail_regression,2,hybrid:gated,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,2,hybrid:or,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,2,hybrid:and,olmo2-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_003,tail_regression,2,ai:summary,mistral-nemo-llm,FAIL,FAIL,45.0,1,11.58,,
tail_regression_003,tail_regression,2,ai:raw,mistral-nemo-llm,FAIL,FAIL,45.0,1,4.82,,
tail_regression_003,tail_regression,2,hybrid:gated,mistral-nemo-llm,FAIL,FAIL,45.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,2,hybrid:or,mistral-nemo-llm,FAIL,FAIL,45.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,2,hybrid:and,mistral-nemo-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_003,tail_regression,2,ai:summary,deepseek-r1-llm,FAIL,FAIL,20.0,1,16.15,,
tail_regression_003,tail_regression,2,ai:raw,deepseek-r1-llm,FAIL,FAIL,20.0,1,9.45,,
tail_regression_003,tail_regression,2,hybrid:gated,deepseek-r1-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,2,hybrid:or,deepseek-r1-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,2,hybrid:and,deepseek-r1-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_003,tail_regression,2,ai:plot,moondream-vlm,FAIL,PASS,100.0,0,2.47,,
tail_regression_003,tail_regression,2,hybrid:gated,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
tail_regression_003,tail_regression,2,hybrid:or,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;both
tail_regression_003,tail_regression,2,hybrid:and,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
tail_regression_003,tail_regression,2,ai:plot,granite-vision-vlm,FAIL,FAIL,25.0,1,6.12,,
tail_regression_003,tail_regression,2,hybrid:gated,granite-vision-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_003,tail_regression,2,hybrid:or,granite-vision-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_003,tail_regression,2,hybrid:and,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
tail_regression_003,tail_regression,2,ai:plot,minicpm-v-vlm,FAIL,FAIL,25.0,1,7.7,,
tail_regression_003,tail_regression,2,hybrid:gated,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_003,tail_regression,2,hybrid:or,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_003,tail_regression,2,hybrid:and,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
tail_regression_004,tail_regression,2,statistical,-,FAIL,PASS,100.0,0,0.03,,
tail_regression_004,tail_regression,2,ai:summary,qwen-llm,FAIL,FAIL,25.0,1,5.22,,
tail_regression_004,tail_regression,2,ai:raw,qwen-llm,FAIL,FAIL,45.0,1,2.89,,
tail_regression_004,tail_regression,2,hybrid:gated,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,2,hybrid:or,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,2,hybrid:and,qwen-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_004,tail_regression,2,ai:summary,phi4-llm,FAIL,FAIL,20.0,1,10.05,,
tail_regression_004,tail_regression,2,ai:raw,phi4-llm,FAIL,FAIL,30.0,1,5.83,,
tail_regression_004,tail_regression,2,hybrid:gated,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,2,hybrid:or,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,2,hybrid:and,phi4-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_004,tail_regression,2,ai:summary,olmo2-llm,FAIL,FAIL,20.0,1,5.7,,
tail_regression_004,tail_regression,2,ai:raw,olmo2-llm,FAIL,FAIL,45.0,1,3.4,,
tail_regression_004,tail_regression,2,hybrid:gated,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,2,hybrid:or,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,2,hybrid:and,olmo2-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_004,tail_regression,2,ai:summary,mistral-nemo-llm,FAIL,FAIL,45.0,1,11.95,,
tail_regression_004,tail_regression,2,ai:raw,mistral-nemo-llm,FAIL,FAIL,45.0,1,4.48,,
tail_regression_004,tail_regression,2,hybrid:gated,mistral-nemo-llm,FAIL,FAIL,45.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,2,hybrid:or,mistral-nemo-llm,FAIL,FAIL,45.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,2,hybrid:and,mistral-nemo-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_004,tail_regression,2,ai:summary,deepseek-r1-llm,FAIL,FAIL,10.0,1,18.21,,
tail_regression_004,tail_regression,2,ai:raw,deepseek-r1-llm,FAIL,FAIL,25.0,1,8.89,,
tail_regression_004,tail_regression,2,hybrid:gated,deepseek-r1-llm,FAIL,FAIL,10.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,2,hybrid:or,deepseek-r1-llm,FAIL,FAIL,10.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,2,hybrid:and,deepseek-r1-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_004,tail_regression,2,ai:plot,moondream-vlm,FAIL,FAIL,70.0,1,2.53,,
tail_regression_004,tail_regression,2,hybrid:gated,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
tail_regression_004,tail_regression,2,hybrid:or,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;both
tail_regression_004,tail_regression,2,hybrid:and,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
tail_regression_004,tail_regression,2,ai:plot,granite-vision-vlm,FAIL,FAIL,50.0,1,6.63,,
tail_regression_004,tail_regression,2,hybrid:gated,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
tail_regression_004,tail_regression,2,hybrid:or,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;both
tail_regression_004,tail_regression,2,hybrid:and,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
tail_regression_004,tail_regression,2,ai:plot,minicpm-v-vlm,FAIL,FAIL,25.0,1,7.78,,
tail_regression_004,tail_regression,2,hybrid:gated,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_004,tail_regression,2,hybrid:or,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_004,tail_regression,2,hybrid:and,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
gradual_drift_000,gradual_drift,2,statistical,-,FAIL,PASS,100.0,0,0.04,,
gradual_drift_000,gradual_drift,2,ai:summary,qwen-llm,FAIL,FAIL,25.0,1,5.45,,
gradual_drift_000,gradual_drift,2,ai:raw,qwen-llm,FAIL,FAIL,45.0,1,3.66,,
gradual_drift_000,gradual_drift,2,hybrid:gated,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,2,hybrid:or,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,2,hybrid:and,qwen-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_000,gradual_drift,2,ai:summary,phi4-llm,FAIL,FAIL,20.0,1,9.76,,
gradual_drift_000,gradual_drift,2,ai:raw,phi4-llm,FAIL,FAIL,20.0,1,6.25,,
gradual_drift_000,gradual_drift,2,hybrid:gated,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,2,hybrid:or,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,2,hybrid:and,phi4-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_000,gradual_drift,2,ai:summary,olmo2-llm,FAIL,FAIL,20.0,1,6.15,,
gradual_drift_000,gradual_drift,2,ai:raw,olmo2-llm,FAIL,FAIL,45.0,1,3.3,,
gradual_drift_000,gradual_drift,2,hybrid:gated,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,2,hybrid:or,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,2,hybrid:and,olmo2-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_000,gradual_drift,2,ai:summary,mistral-nemo-llm,FAIL,FAIL,35.0,1,12.24,,
gradual_drift_000,gradual_drift,2,ai:raw,mistral-nemo-llm,FAIL,FAIL,35.0,1,5.74,,
gradual_drift_000,gradual_drift,2,hybrid:gated,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,2,hybrid:or,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,2,hybrid:and,mistral-nemo-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_000,gradual_drift,2,ai:summary,deepseek-r1-llm,FAIL,FAIL,25.0,1,12.72,,
gradual_drift_000,gradual_drift,2,ai:raw,deepseek-r1-llm,FAIL,FAIL,45.0,1,20.21,,
gradual_drift_000,gradual_drift,2,hybrid:gated,deepseek-r1-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,2,hybrid:or,deepseek-r1-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,2,hybrid:and,deepseek-r1-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_000,gradual_drift,2,ai:plot,moondream-vlm,FAIL,FAIL,70.0,1,2.47,,
gradual_drift_000,gradual_drift,2,hybrid:gated,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
gradual_drift_000,gradual_drift,2,hybrid:or,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;both
gradual_drift_000,gradual_drift,2,hybrid:and,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
gradual_drift_000,gradual_drift,2,ai:plot,granite-vision-vlm,FAIL,FAIL,50.0,1,6.9,,
gradual_drift_000,gradual_drift,2,hybrid:gated,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
gradual_drift_000,gradual_drift,2,hybrid:or,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;both
gradual_drift_000,gradual_drift,2,hybrid:and,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
gradual_drift_000,gradual_drift,2,ai:plot,minicpm-v-vlm,FAIL,PASS,85.0,0,8.65,,
gradual_drift_000,gradual_drift,2,hybrid:gated,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
gradual_drift_000,gradual_drift,2,hybrid:or,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;both
gradual_drift_000,gradual_drift,2,hybrid:and,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
gradual_drift_001,gradual_drift,2,statistical,-,FAIL,PASS,100.0,0,0.03,,
gradual_drift_001,gradual_drift,2,ai:summary,qwen-llm,FAIL,FAIL,25.0,1,5.43,,
gradual_drift_001,gradual_drift,2,ai:raw,qwen-llm,FAIL,FAIL,45.0,1,3.64,,
gradual_drift_001,gradual_drift,2,hybrid:gated,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,2,hybrid:or,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,2,hybrid:and,qwen-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_001,gradual_drift,2,ai:summary,phi4-llm,FAIL,FAIL,20.0,1,9.59,,
gradual_drift_001,gradual_drift,2,ai:raw,phi4-llm,FAIL,FAIL,20.0,1,6.15,,
gradual_drift_001,gradual_drift,2,hybrid:gated,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,2,hybrid:or,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,2,hybrid:and,phi4-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_001,gradual_drift,2,ai:summary,olmo2-llm,FAIL,FAIL,20.0,1,5.57,,
gradual_drift_001,gradual_drift,2,ai:raw,olmo2-llm,FAIL,FAIL,45.0,1,3.17,,
gradual_drift_001,gradual_drift,2,hybrid:gated,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,2,hybrid:or,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,2,hybrid:and,olmo2-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_001,gradual_drift,2,ai:summary,mistral-nemo-llm,FAIL,FAIL,35.0,1,12.49,,
gradual_drift_001,gradual_drift,2,ai:raw,mistral-nemo-llm,FAIL,FAIL,35.0,1,5.8,,
gradual_drift_001,gradual_drift,2,hybrid:gated,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,2,hybrid:or,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,2,hybrid:and,mistral-nemo-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_001,gradual_drift,2,ai:summary,deepseek-r1-llm,FAIL,FAIL,25.0,1,10.99,,
gradual_drift_001,gradual_drift,2,ai:raw,deepseek-r1-llm,FAIL,FAIL,20.0,1,11.91,,
gradual_drift_001,gradual_drift,2,hybrid:gated,deepseek-r1-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,2,hybrid:or,deepseek-r1-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,2,hybrid:and,deepseek-r1-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_001,gradual_drift,2,ai:plot,moondream-vlm,FAIL,FAIL,0.8,1,2.74,,
gradual_drift_001,gradual_drift,2,hybrid:gated,moondream-vlm,FAIL,FAIL,0.8,1,0.0,,ai=plot/Fail;ai
gradual_drift_001,gradual_drift,2,hybrid:or,moondream-vlm,FAIL,FAIL,0.8,1,0.0,,ai=plot/Fail;ai
gradual_drift_001,gradual_drift,2,hybrid:and,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
gradual_drift_001,gradual_drift,2,ai:plot,granite-vision-vlm,FAIL,FAIL,50.0,1,6.8,,
gradual_drift_001,gradual_drift,2,hybrid:gated,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
gradual_drift_001,gradual_drift,2,hybrid:or,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;both
gradual_drift_001,gradual_drift,2,hybrid:and,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
gradual_drift_001,gradual_drift,2,ai:plot,minicpm-v-vlm,FAIL,PASS,85.0,0,7.58,,
gradual_drift_001,gradual_drift,2,hybrid:gated,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
gradual_drift_001,gradual_drift,2,hybrid:or,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;both
gradual_drift_001,gradual_drift,2,hybrid:and,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
gradual_drift_002,gradual_drift,2,statistical,-,FAIL,PASS,100.0,0,0.04,,
gradual_drift_002,gradual_drift,2,ai:summary,qwen-llm,FAIL,FAIL,25.0,1,5.44,,
gradual_drift_002,gradual_drift,2,ai:raw,qwen-llm,FAIL,FAIL,45.0,1,3.61,,
gradual_drift_002,gradual_drift,2,hybrid:gated,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_002,gradual_drift,2,hybrid:or,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_002,gradual_drift,2,hybrid:and,qwen-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_002,gradual_drift,2,ai:summary,phi4-llm,FAIL,FAIL,20.0,1,10.11,,
gradual_drift_002,gradual_drift,2,ai:raw,phi4-llm,FAIL,FAIL,20.0,1,6.18,,
gradual_drift_002,gradual_drift,2,hybrid:gated,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_002,gradual_drift,2,hybrid:or,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_002,gradual_drift,2,hybrid:and,phi4-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_002,gradual_drift,2,ai:summary,olmo2-llm,FAIL,FAIL,20.0,1,7.03,,
gradual_drift_002,gradual_drift,2,ai:raw,olmo2-llm,FAIL,FAIL,40.0,1,3.19,,
gradual_drift_002,gradual_drift,2,hybrid:gated,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_002,gradual_drift,2,hybrid:or,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_002,gradual_drift,2,hybrid:and,olmo2-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_002,gradual_drift,2,ai:summary,mistral-nemo-llm,FAIL,FAIL,35.0,1,12.21,,
gradual_drift_002,gradual_drift,2,ai:raw,mistral-nemo-llm,FAIL,FAIL,35.0,1,5.76,,
gradual_drift_002,gradual_drift,2,hybrid:gated,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_002,gradual_drift,2,hybrid:or,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_002,gradual_drift,2,hybrid:and,mistral-nemo-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_002,gradual_drift,2,ai:summary,deepseek-r1-llm,FAIL,FAIL,20.0,1,11.62,,
gradual_drift_002,gradual_drift,2,ai:raw,deepseek-r1-llm,FAIL,FAIL,20.0,1,10.59,,
