scenario,family,truth,judge,kind,rep_or_policy,model,verdict,score,correct,latency,error,note,rationale
variance_increase_008,variance_increase,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,28.0,1,7.03,,live,"Median/mean look comparable, but the canary is highly unstable: stddev grew ~8x, tail latencies (p90/p95/p99, max 0.382) worsened substantially, and slope trends upward. This flapping and degraded tai"
variance_increase_008,variance_increase,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,28.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_008,variance_increase,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,28.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_008,variance_increase,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
variance_increase_009,variance_increase,FAIL,statistical,statistical,,-,PASS,100.0,0,0.03,,,
variance_increase_009,variance_increase,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,30.0,1,5.1,,live,"Despite comparable mean, the canary shows dramatically higher variance (0.0605 vs 0.0071) and materially worse latency tails (p90/p95/p99/max all elevated), indicating instability and degraded user ex"
variance_increase_009,variance_increase,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,28.0,1,6.53,,live,"Control latency is tight and stable (~0.19-0.21). Canary median is comparable but spread explodes, with values ranging 0.058-0.30 and frequent extreme swings. The much higher variance and worse tail l"
variance_increase_009,variance_increase,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,30.0,1,10.5,,live,"Although mean/median are comparable, the canary exhibits drastically higher variance and a worse tail (p90/p95/p99, max 0.30). This instability signals unpredictable latency behavior and is unsafe to "
variance_increase_009,variance_increase,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_009,variance_increase,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_009,variance_increase,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
variance_increase_010,variance_increase,FAIL,statistical,statistical,,-,PASS,100.0,0,0.04,,,
variance_increase_010,variance_increase,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,30.0,1,5.18,,live,"Despite comparable mean/median, the canary shows severe variance inflation (stddev 0.0621 vs 0.0074), a materially worse tail (p95/p99, max 0.3442), and a 5x higher upward slope. This signals latency "
variance_increase_010,variance_increase,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,30.0,1,5.81,,live,"Control is tight (0.189-0.214); canary swings wildly from 0.055 to 0.344. Despite comparable central tendency, the massive increase in spread and degraded tail latency indicate instability unsafe to p"
variance_increase_010,variance_increase,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,30.0,1,8.16,,live,"Despite comparable mean/median, the canary shows severe variance inflation, degraded tail latency (p90/p95/p99/max all worse), and a stronger positive trend. This flapping and worse tail behavior make"
variance_increase_010,variance_increase,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_010,variance_increase,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_010,variance_increase,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
variance_increase_011,variance_increase,FAIL,statistical,statistical,,-,PASS,100.0,0,0.03,,,
variance_increase_011,variance_increase,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,35.0,1,9.36,,live,"While mean/median are comparable, the canary shows dramatically elevated variance (stddev 0.0653 vs 0.0083) and severely degraded tail latency (p95/p99/max nearly 60% higher). This latency instability"
variance_increase_011,variance_increase,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,28.0,1,5.43,,live,"Canary median is comparable to control, but spread exploded (control ~0.178-0.212 tight range vs canary 0.107-0.346). Tail latency is materially worse and behavior is highly unstable/flapping, signali"
variance_increase_011,variance_increase,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,30.0,1,5.77,,live,"Despite comparable mean/median, the canary exhibits drastically higher variance (stddev 0.065 vs 0.008) and much worse tail latency (p95/p99 ~50-60% higher, max 0.346). This flapping instability signa"
variance_increase_011,variance_increase,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_011,variance_increase,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_011,variance_increase,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
variance_increase_012,variance_increase,FAIL,statistical,statistical,,-,PASS,100.0,0,0.02,,,
variance_increase_012,variance_increase,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,35.0,1,5.75,,live,"Despite a marginally lower mean/median, the canary shows severe tail degradation (p90-p99 all higher), 6x greater variance, and a rising latency trend. This instability and worse tail latency outweigh"
variance_increase_012,variance_increase,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,60.0,1,9.48,,live,"Median latency comparable and even slightly lower on average, but canary shows markedly increased variance and a worse tail (max 0.266 vs 0.218), indicating instability. Spread nearly triples versus s"
variance_increase_012,variance_increase,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,30.0,1,5.37,,live,"Although mean/median are comparable, the canary exhibits severe instability: stddev jumps from 0.0067 to 0.0396, tail latencies worsen (p95 0.212->0.260, p99 0.216->0.265, max 0.266), and the slope tr"
variance_increase_012,variance_increase,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_012,variance_increase,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_012,variance_increase,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
variance_increase_013,variance_increase,FAIL,statistical,statistical,,-,PASS,100.0,0,0.02,,,
variance_increase_013,variance_increase,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,35.0,1,5.54,,live,"Although median latency is comparable, the canary exhibits severe instability: stddev increased ~6.5x, and tail latencies (p90/p95/p99/max) are substantially worse. This flapping and degraded tail beh"
variance_increase_013,variance_increase,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,25.0,1,5.76,,live,"Canary median is similar but variance explodes (~0.11 to 0.33 range vs tight 0.18-0.22 control). Tail latency degraded and behavior is highly unstable, indicating unreliable performance. Not safe to p"
variance_increase_013,variance_increase,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,30.0,1,10.39,,live,"Though median latency is comparable, the canary shows dramatically higher variance and a worse tail (p90/p95/p99, max 0.33). Frequent large swings indicate instability and degraded worst-case latency,"
variance_increase_013,variance_increase,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_013,variance_increase,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_013,variance_increase,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
variance_increase_014,variance_increase,FAIL,statistical,statistical,,-,PASS,100.0,0,0.04,,,
variance_increase_014,variance_increase,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,55.0,1,5.93,,live,"Median latency comparable and mean slightly lower, but canary shows dramatically higher variance and degraded tail latencies (p95/p99/max). This instability/flapping is a real risk despite the slightl"
variance_increase_014,variance_increase,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,32.0,1,5.5,,live,"Control latency is tight (~0.19-0.22). Canary swings wildly from 0.047 to 0.314, showing greatly increased variance and a worse upper tail. This instability indicates flapping and unreliable performan"
variance_increase_014,variance_increase,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,30.0,1,8.87,,live,"Despite a slightly lower mean/median, the canary exhibits severe instability: variance is ~6.7x higher, tail latencies (p90/p95/p99, max) are materially worse, and values swing widely from 0.047 to 0."
variance_increase_014,variance_increase,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_014,variance_increase,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_014,variance_increase,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
variance_increase_015,variance_increase,FAIL,statistical,statistical,,-,PASS,100.0,0,0.04,,,
variance_increase_015,variance_increase,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,30.0,1,9.38,,live,"Despite comparable mean, the canary shows drastically higher variance (stddev ~10x), significantly worse tail latency (p99 0.31 vs 0.21, max 0.32 vs 0.21), and elevated median. This instability and ta"
variance_increase_015,variance_increase,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,28.0,1,5.45,,live,"Canary median matches control, but spread balloons (std ~0.05 vs ~0.006) with tail latencies up to 0.315s vs 0.211s baseline. This instability and worse p95/max indicate unreliable performance despite"
variance_increase_015,variance_increase,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,30.0,1,5.88,,live,"Despite similar mean, the canary exhibits ~10x higher variance and a materially worse latency tail (p90/p95/p99 all elevated), with erratic flapping across samples. This instability indicates unsafe l"
variance_increase_015,variance_increase,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_015,variance_increase,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_015,variance_increase,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
variance_increase_016,variance_increase,FAIL,statistical,statistical,,-,PASS,100.0,0,0.04,,,
variance_increase_016,variance_increase,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,30.0,1,7.32,,live,"Median is only slightly higher, but the canary shows severe tail degradation (p90/p95/p99 all ~50% worse), a ~7x jump in variance, and a steeper upward slope. This flapping and tail latency risk makes"
variance_increase_016,variance_increase,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,28.0,1,11.58,,live,"Canary median (~0.216) is close to control (~0.197), but spread and tail latency degrade sharply. Control ranges 0.179-0.216; canary ranges 0.019-0.328 with frequent spikes and one near-zero outlier. "
variance_increase_016,variance_increase,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,30.0,1,6.62,,live,"Despite comparable median, the canary exhibits severe instability: stddev ~7x control, wildly swinging values (min 0.019 to max 0.328), degraded tail latencies (p90/p95/p99 up ~45-50%), and a steeper "
variance_increase_016,variance_increase,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_016,variance_increase,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_016,variance_increase,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
variance_increase_017,variance_increase,FAIL,statistical,statistical,,-,PASS,100.0,0,0.02,,,
variance_increase_017,variance_increase,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,32.0,1,5.64,,live,"Although mean/median are slightly lower, the canary shows severe instability: stddev increased ~7x, tail latencies (p90/p95/p99/max) substantially worse, and a positive slope suggesting emerging degra"
variance_increase_017,variance_increase,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,30.0,1,9.54,,live,"Canary median is comparable to control, but spread exploded: values swing from 0.002 to 0.327 versus control's tight 0.18-0.22 band. Worse tail latency and severe instability make this unsafe to promo"
variance_increase_017,variance_increase,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,30.0,1,8.2,,live,"Although the median/mean is slightly lower, the canary exhibits severe instability: stddev is ~7x higher, tail latencies (p90/p95/p99/max) are substantially worse, and slope trends upward. This flappi"
variance_increase_017,variance_increase,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_017,variance_increase,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_017,variance_increase,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
variance_increase_018,variance_increase,FAIL,statistical,statistical,,-,PASS,100.0,0,0.03,,,
variance_increase_018,variance_increase,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,30.0,1,4.9,,live,"Although mean/median are comparable or slightly lower, the canary exhibits nearly 10x higher variance and a substantially worse tail latency (p90/p95/p99/max all elevated). This instability indicates "
variance_increase_018,variance_increase,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,25.0,1,4.95,,live,Control is tight (0.19-0.21); canary spreads wildly from 0.07 to 0.39 with far higher variance and a worse tail. This instability/flapping indicates an unstable canary despite comparable median latenc
variance_increase_018,variance_increase,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,35.0,1,9.49,,live,"Despite a slightly lower mean/median, the canary exhibits severe instability: stddev jumps from 0.007 to 0.07, and tail latencies (p90/p95/p99/max) are materially worse. This flapping indicates degrad"
variance_increase_018,variance_increase,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,35.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_018,variance_increase,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,35.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_018,variance_increase,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
variance_increase_019,variance_increase,FAIL,statistical,statistical,,-,PASS,100.0,0,0.02,,,
variance_increase_019,variance_increase,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,35.0,1,5.93,,live,"Despite a slightly lower mean and median, the canary shows severe instability: standard deviation is roughly 6x higher and tail latencies (p90/p95/p99/max) are materially worse. This flapping and degr"
variance_increase_019,variance_increase,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,32.0,1,5.5,,live,"Canary shows dramatically increased spread (std roughly 4-5x control) and worse tail latencies (max 0.33 vs 0.22), indicating instability despite comparable mean. Erratic behavior makes it unsafe to p"
variance_increase_019,variance_increase,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,35.0,1,6.15,,live,"Despite a slightly lower mean/median, the canary exhibits severe instability: standard deviation is roughly six times higher and tail latencies (p90/p95/p99/max) are materially worse. This flapping in"
variance_increase_019,variance_increase,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,35.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_019,variance_increase,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,35.0,1,0.0,,ai=plot/Fail;ai,
variance_increase_019,variance_increase,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_000,tail_regression,FAIL,statistical,statistical,,-,PASS,100.0,0,0.03,,,
tail_regression_000,tail_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,25.0,1,9.89,,live,"Although median is comparable, the canary shows dramatically worse tail latency (p95/p99/max roughly tripled), ~15x higher variance signaling instability, and a positive slope suggesting worsening ove"
tail_regression_000,tail_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,30.0,1,6.4,,live,"Canary median matches baseline, but three samples spike to ~2.5-3x normal latency (0.51-0.62s vs stable ~0.2s control). This materially worsens the tail (p90/p95/max) and increases variance, signaling"
tail_regression_000,tail_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,30.0,1,6.13,,live,"Although median latency matches control, the canary exhibits large intermittent latency spikes tripling the tail (p95/p99) and vastly higher variance, plus a slight upward trend. This instability indi"
tail_regression_000,tail_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_000,tail_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_000,tail_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_001,tail_regression,FAIL,statistical,statistical,,-,PASS,100.0,0,0.03,,,
tail_regression_001,tail_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,25.0,1,5.14,,live,"Though median latency is comparable, the canary exhibits dramatically worse tail latency (p90/p95/p99/max) and ~20x higher variance, indicating instability and severe outlier behavior. This is unsafe "
tail_regression_001,tail_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,25.0,1,8.77,,live,"Median is comparable, but the canary exhibits large latency spikes (up to ~0.74s vs ~0.20s baseline) and much higher variance, indicating instability and a severely degraded tail. Not safe to promote."
tail_regression_001,tail_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,25.0,1,6.58,,live,"Despite similar median (~0.20), the canary exhibits large intermittent latency spikes up to 0.74s, with p90/p95/p99 and max drastically worse and stddev ~20x control. This tail degradation and instabi"
tail_regression_001,tail_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_001,tail_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_001,tail_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_002,tail_regression,FAIL,statistical,statistical,,-,PASS,100.0,0,0.03,,,
tail_regression_002,tail_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,22.0,1,6.7,,live,"Although median latency is comparable, the canary exhibits severely degraded tail latency (p90/p95/p99 roughly tripled) and a ~20x increase in stddev, indicating instability and unacceptable worst-cas"
tail_regression_002,tail_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,25.0,1,10.55,,live,"Median latency is comparable, but the canary exhibits recurring severe spikes (0.6-0.75s vs stable ~0.2s baseline), indicating instability and a much worse tail. These intermittent 3x latency events m"
tail_regression_002,tail_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,25.0,1,5.7,,live,"Median is comparable, but the canary exhibits severe periodic latency spikes reaching ~0.75s (p99 3.3x control) and ~20x higher variance. This tail degradation and flapping represents a clear regressi"
tail_regression_002,tail_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_002,tail_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_002,tail_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_003,tail_regression,FAIL,statistical,statistical,,-,PASS,100.0,0,0.02,,,
tail_regression_003,tail_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,25.0,1,4.62,,live,"Despite comparable median, the canary shows a drastically worse tail (p90 0.61 vs 0.21, max 0.72 vs 0.22) and ~22x higher variance, signaling severe latency instability. Not safe to promote."
tail_regression_003,tail_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,30.0,1,6.1,,live,"While the canary median matches control, it exhibits four extreme latency spikes (0.61-0.72s vs baseline ~0.2s), drastically worsening the tail and inflating variance. This intermittent flapping signa"
tail_regression_003,tail_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,25.0,1,11.92,,live,"Although median is comparable, the canary exhibits recurring latency spikes up to 0.72s and drastically higher variance (stddev 0.155 vs 0.007). Tail percentiles (p90/p95/p99) are roughly 3x worse. Th"
tail_regression_003,tail_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_003,tail_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_003,tail_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_004,tail_regression,FAIL,statistical,statistical,,-,PASS,100.0,0,0.03,,,
tail_regression_004,tail_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,20.0,1,5.81,,live,"Median is comparable, but the canary shows severe tail-latency degradation (p90/p95/p99/max all several-fold higher), dramatically increased variance suggesting instability, and a positive upward slop"
tail_regression_004,tail_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,30.0,1,4.87,,live,"Median is comparable (~0.2s), but the canary exhibits multiple severe latency spikes (0.56s-0.79s, ~3-4x baseline) across several samples. This indicates a materially worse tail and unstable behavior,"
tail_regression_004,tail_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,25.0,1,8.5,,live,"Median is comparable, but the canary exhibits recurring latency spikes up to 0.79s with p90/p95/p99 far exceeding control and 23x higher variance. This tail instability and positive slope indicate uns"
tail_regression_004,tail_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_004,tail_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_004,tail_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_005,tail_regression,FAIL,statistical,statistical,,-,PASS,100.0,0,0.03,,,
tail_regression_005,tail_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,20.0,1,9.69,,live,"Despite comparable medians, the canary shows severe tail degradation (p90/p95/p99/max ~3x control), 15x higher variance, and a strongly positive slope suggesting worsening latency over time. This is c"
tail_regression_005,tail_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,30.0,1,5.27,,live,"Canary median matches control, but four extreme latency spikes (0.57-0.68s vs ~0.2s) inflate the p95/p99/max dramatically and greatly increase variance. This intermittent tail degradation indicates in"
tail_regression_005,tail_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,25.0,1,6.86,,live,"Median matches control, but the canary exhibits large latency spikes reaching 0.67s, dramatically inflated variance (stddev 0.141 vs 0.0093), a much worse tail (p90-p99), and an upward slope. These in"
tail_regression_005,tail_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_005,tail_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_005,tail_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_006,tail_regression,FAIL,statistical,statistical,,-,PASS,100.0,0,0.02,,,
tail_regression_006,tail_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,20.0,1,8.25,,live,"Although medians are comparable, the canary shows massive tail degradation (p90 0.209s->0.553s, p99 0.215s->0.773s) and a 25x jump in variance, indicating severe instability. Not safe to promote."
tail_regression_006,tail_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,22.0,1,10.74,,live,"Canary median matches control, but multiple extreme latency outliers (0.5-0.79s vs ~0.2s baseline) indicate intermittent tail-latency regression and instability. Roughly 16% of requests spike far abov"
tail_regression_006,tail_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,30.0,1,5.28,,live,"Median matches control, but recurring latency spikes cause p90/p95/p99 and max to blow up far beyond baseline, with stddev ~25x higher. Frequent tail regressions indicate instability affecting user-fa"
tail_regression_006,tail_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_006,tail_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_006,tail_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_007,tail_regression,FAIL,statistical,statistical,,-,PASS,100.0,0,0.02,,,
tail_regression_007,tail_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,25.0,1,5.68,,live,"Median is comparable, but the canary shows severe tail-latency regression (p95/p99/max), ~17x higher variance indicating instability, and a positive slope suggesting emerging degradation. Not safe to "
tail_regression_007,tail_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,30.0,1,7.19,,live,"Canary median matches control, but three extreme latency outliers (up to 0.78s vs ~0.20s baseline) drastically worsen the tail and inflate variance, indicating intermittent instability. This tail degr"
tail_regression_007,tail_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,30.0,1,11.15,,live,"Despite a comparable median, the canary exhibits recurring latency spikes reaching ~0.78s, drastically higher tail percentiles, ~17x greater variance, and a positive slope. These intermittent failures"
tail_regression_007,tail_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_007,tail_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_007,tail_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_008,tail_regression,FAIL,statistical,statistical,,-,PASS,100.0,0,0.02,,,
tail_regression_008,tail_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,25.0,1,5.45,,live,"Despite similar median, the canary shows severe tail degradation (p95/p99/max ~2.5-3x worse), dramatically higher variance (stddev 0.007→0.108), and a steeper upward trend. This indicates instability "
tail_regression_008,tail_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,35.0,1,6.33,,live,"Median latency is comparable, but the canary exhibits three extreme outliers (~0.5-0.64s, ~3x baseline) driving a far worse tail and drastically higher variance. This intermittent instability indicate"
